 "nonoshiru", "ののしる", "罵る", "abuse ", "verbally, curse", "1"
 "wataru", "わたる", "渡る", "cross", "1"
 "kosu", "こす", "越す", "cross, pass, move ahead", "1"
 "kudaku", "くだく", "砕く", "crush, smash", "1"
 "naku", "なく", "泣く", "cry", "1"
 "kashiru", "n/a", "n/a", "curse", "1"
 "kiru", "きる", "切る", "cut", "1"
 "odoru", "おどる", "踊る", "dance", "1"
 "omoikiru", "n/a", "n/a", "dare", "1"
 "kusaru", "くさる", "腐る", "decay, go bad, be depressed", "1"
 "itsuwaru", "いつわる", "偽る", "deceive, lie", "1"
 "kimeru", "決める", "decide, choose", "2"
 "sadameru", "さだめる", "定める", "decide, establish", "2"
 "kazaru", "かざる", "飾る", "decorate, display", "1"
 "heru", "へる", "減る", "decrease, be reduced", "1"
 "makasu", "まかす", "負かす", "defeat", "1"
 "yorokobasu", "よろこばす", "喜ばす", "delight, give pleasure", "1"
 "todokeru", "とどける", "届ける", "deliver", "2"
 "tayoru", "n/a", "n/a", "depend on", "1"
 "iiarawasu", "いいあらわす", "言い表す", "describe", "1"
 "kuzusu", "くずす", "崩す", "destroy, break down", "1"
 "horobosu", "ほろぼす", "滅ぼす", "destroy, ruin", "1"
 "shinu", "しぬ", "死ぬ", "die", "1"
 "horu", "ほる", "掘る", "dig", "1"
 "hanashiau", "はなしあう", "話し合う", "Discuss", "1"
 "iyagaru", "いやがる", "嫌がる", "dislike, hate", "1"
 "waru", "n/a", "n/a", "divide, break", "1"
 "wakeru", "n/a", "n/a", "divide, separate", "2"
 "yaru", "やるdo, give", "1"
 "suru", "するdo, make", "1"
 "utagau", "n/a", "n/a", "doubt, suspect", "1"
 "nomu", "のむ", "飲む", "drink", "1"
 "orosu", "おろす", "降ろす", "drop ", "off, unload", "1"
 "kawakasu", "かわかす", "乾かす", "dry", "1"
 "hosu", "ほす", "干す", "dry, air", "1"
 "taberu", "たべる", "食べる", "eat", "2"
 "nijiru", "n/a", "n/a", "edge forward", "1"
 "daku", "だく", "抱く", "embrace, hug", "1"
 "hagemasu", "はげます", "励ます", "encourage", "1"
 "owaru", "おわる", "終わる", "end", "1"
 "tanoshimu", "たのしむ", "楽しむ", "enjoy, have fun", "1"
 "hairu", "はいる", "入る", "enter", "1"
 "sugureru", "すぐれる", "優れる", "excel, be excellent, be superior", "2"
 "takeru", "たける", "長ける", "excel, be proficient at", "2"
 "torikaeru", "とりかえる", "取り換える", "exchange", "2"
 "nuku", "ぬく", "抜く", "extract", "1"
 "dasu", "だす", "出す", "extract, take out", "1"
 "mukau", "むかう", "向かう", "face, turn/head toward", "1"
 "nemuru", "ねむる", "眠る", "fall ", "asleep", "1"
 "korobu", "ころぶ", "転ぶ", "fall ", "down", "1"
 "taoreru", "たおれる", "倒れる", "fall ", "down, collapse", "2"
 "nomeru", "n/a", "n/a", "fall forward", "1"
 "furu", "ふる", "降る", "fall ", "from the sky", "1"
 "horeru", "ほれる", "惚れる", "fall ", "in love", "2"
 "sagaru", "さがる", "下がる", "fall, drop, hang", "1"
 "ochiru", "おちる", "落ちる", "fall, fail, go down", "2"
 "chiru", "ちる", "散る", "fall, scatter", "1"
 "hiru", "n/a", "n/a", "fart, expel (from body)", "1"
 "kowagaru", "こわがる", "怖がる", "fear", "1"
 "osoreru", "おそれる", "恐れる", "fear, be in awe of", "2"
 "meiru", "n/a", "n/a", "feel depressed", "1"
 "shizumu", "しずむ", "沈む", "feel ", "depressed, sink", "1"
 "kanjiru", "かんじる", "感じる", "feel, sense", "2"
 "ijiru", "n/a", "n/a", "fiddle with", "1"
 "tatakau", "n/a", "n/a", "fight against, struggle against", "1"
 "mitsukeru", "みつける", "見つける", "find", "2"
 "katazukeru", "かたづける", "片付ける", "finish, tidy up", "2"
 "tsuru", "つる", "釣る", "fish", "1"
 "omoneru", "n/a", "n/a", "flatter", "1"
 "ukabu", "n/a", "n/a", "float, come to mind", "1"
 "nagareru", "ながれる", "流れる", "flow, be called off", "2"
 "hoteru", "n/a", "n/a", "flush, feel hot", "1"
 "tatamu", "たたむ", "畳む", "fold", "1"
 "wasureru", "わすれる", "忘れる", "forget", "2"
 "yurusu", "n/a", "n/a", "forgive, allow, approve", "1"
 "narabu", "ならぶ", "並ぶ", "form ", "a line, equal", "1"
 "atsumaru", "あつまる", "集まる", "gather, assemble", "1"
 "atsumeru", "あつめる", "集める", "gather, collect", "2"
 "aogu", "あおぐ", "仰ぐ", "gaze, look up, respect, fan oneself", "1"
 "eru", "える", "得る", "get", "2"
 "okoru", "おこる", "怒る", "get ", "angry", "1"
 "kowareru", "こわれる", "壊れる", "get ", "broken", "2"
 "kikaeru", "きかえる", "着換える", "get ", "changed", "2"
 "kumoru", "くもる", "曇る", "get ", "cloudy", "1"
 "you", "n/a", "n/a", "get drunk, sea sick", "1"
 "koeru", "こえるget fat, grow fertile / cross over, exceed", "2"
 "futoru", "ふとる", "太る", "get ", "fat, put on weight", "1"
 "oriru", "おりる", "降りる", "get ", "off, go down", "2"
 "tsukareru", "つかれる", "疲れる", "get ", "tired", "2"
 "okiru", "おきる", "起きる", "get ", "up", "2"
 "najimu", "なじむ", "馴染む", "get ", "used to, adapt to", "1"
 "nareru", "なれる", "慣れる", "get ", "used to, become familiar with", "2"
 "atatamaru", "あたたまる", "暖まる", "get ", "warm, warm up", "1"
 "ageru", "あげる", "あげる", "give", "2"
 "kureru", "くれる", "呉れる", "give ", "(the giver is not the speaker)", "2"
 "kaesu", "かえす", "返す", "give ", "back, return (something to someone)", "1"
 "niramu", "にらむ", "睨む", "glare ", "at, keep an eye on", "1"
 "kajiru", "かじる", "齧る", "gnaw, nibble", "1"
 "iku", "いく", "行く", "go", "1"
 "susumu", "すすむ", "進む", "go ", "forward, advance", "1"
 "kuruu", "くるう", "狂う", "go ", "mad, be out of order", "1"
 "deru", "でる", "出る", "go ", "out", "2"
 "dekakeru", "でかける", "出かける", "go ", "out, leave home", "2"
 "mawaru", "まわる", "回る", "go ", "round", "1"
 "toru", "とおる", "通る", "go ", "through, pass", "1"
 "agaru", "あがる", "上がる", "go ", "up, rise", "1"
 "kujiru", "n/a", "n/a", "gouge, scoop", "1"
 "kojiru", "n/a", "n/a", "gouge, wrench", "1"
 "nigiru", "にぎる", "握る", "grasp", "1"
 "tsukamu", "n/a", "n/a", "grasp, grab", "1"
 "mukaeru", "むかえる", "迎える", "greet, meet, welcome", "2"
 "kubiru", "n/a", "n/a", "grip, strangle", "1"
 "haeru", "はえる,", "生える", "grow", "2"
 "kureru", "くれる", "暮れる", "grow ", "dark (sunset)", "2"
 "shizumaru", "しずまる", "静まる", "grow ", "quiet", "1"
 "hayasu", "はやす", "生やす", "grow ", "something", "1"
 "shigeru", "n/a", "n/a", "grow thick", "1"
 "sodatsu", "そだつ", "育つ", "grow ", "up, be raised", "1"
 "guchiru", "n/a", "n/a", "grumble", "1"
 "tobashiru", "n/a", "n/a", "gush", "1"
 "hotobashiru", "n/a", "n/a", "gush, spurt", "1"
 "watasu", "わたす", "渡す", "hand ", "over", "1"
 "kakeru", "かける", "掛ける", "hang, sit, telephone, risk", "2"
 "aru", "ある", "有る", "have, exist", "1"
 "motsu", "もつ", "持つ", "have, hold, own", "1"
 "tasukeru", "たすける", "助ける", "help", "2"
 "tetsudau", "てつだう", "手伝う", "help", "1"
 "kakureru", "かくれる", "隠れる", "hide ", "(oneself)", "1"
 "kakusu", "かくす", "隠す", "hide ", "(something)", "1"
 "samatageru", "さまたげる", "妨げる", "hinder, obstruct", "2"
 "honomekasu", "ほのめかす", "仄めかす", "hint", "1"
 "yatou", "n/a", "n/a", "hire, employ", "1"
 "butsukeru", "ぶつけるhit against, throw at", "2"
 "butsukaru", "ぶつかるhit, collide with, clash", "1"
 "utsu", "n/a", "n/a", "hit, shoot", "1"
 "kakaeru", "かかえる", "抱える", "hold ", "(in your arms), have", "2"
 "herikudaru", "n/a", "n/a", "humble oneself", "1"
 "isogu", "いそぐ", "急ぐ", "hurry", "1"
 "fuyasu", "ふやす", "増やす", "increase", "1"
 "fueru", "ふえる", "増える", "increase", "2"
 "shimesu", "しめす", "示す", "indicate, point out", "1"
 "kurushimeru", "くるしませる", "苦しませる", "inflict ", "pain, torment", "2"
 "suu", "すう", "吸う", "inhale, sip, smoke", "1"
 "maneku", "まねく", "招く", "invite, beckon to", "1"
 "sasou", "さそう", "誘う", "invite, tempt", "1"
 "yajiru", "n/a", "n/a", "jeer at", "1"
 "kuwawaru", "くわわる", "加わる", "join, participate", "tobu", "とぶ", "飛ぶ", "jump, fly", "1"
 "kau", "かう", "飼う", "Keep ", "(a pet), raise, rear", "1"
 "keru", "ける", "蹴る", "kick", "1"
 "korosu", "ころす", "殺す", "kill", "1"
 "shiru", "しる", "知る", "know", "1"
 "warau", "わらう", "笑う", "laugh", "1"
 "fuseru", "ふせる", "伏せる", "lay ", "face down", "2"
 "tsureru", "つれる", "連れる", "lead", "2"
 "morasu", "もらす", "漏らす", "leak, disclose", "1"
 "moreru", "もれる", "漏れる", "leak, escape", "2"
 "katamuku", "かたむく", "傾く", "lean ", "towards, tilt", "1"
 "narau", "ならう", "習う", "learn", "1"
 "manabu", "まなぶ", "学ぶ", "learn, study", "1"
 "nokosu", "のこす", "残す", "leave ", "behind, save", "1"
 "nokoru", "のこる", "残る", "left ", "over, remain", "1"
 "kasu", "かす", "貸す", "lend", "1"
 "nigasu", "にがす", "逃がす", "let ", "escape", "1"
 "yoseru", "よせる,", "寄せる", "let ", "near, approach", "2"
 "tosu", "とおす", "通おす", "let ", "through, let pass", "1"
 "karasu", "からす", "枯らす", "let ", "wither", "1"
 "nameru", "なめる", "舐める", "lick", "2"
 "fuseru", "ふせる", "臥せる", "lie ", "down", "1"
 "soberu", "n/a", "n/a", "lie sprawled", "1"
 "konomu", "このむ", "好む", "like", "1"
 "kagiru", "かぎる", "限る", "limit", "1"
 "naraberu", "ならべる", "並べる", "line ", "up, list, arrange in order", "2"
 "kiku", "きく", "聞く", "listen", "1"
 "kurasu", "くらす", "暮らす", "live", "1"
 "sumu", "すむ", "住む", "live, reside", "1"
 "miru", "みる", "見る", "look", "2"
 "minasu", "みなす", "見做す", "look ", "upon, consider", "1"
 "yaseru", "n/a", "n/a", "lose weight, get thin", "2"
 "otosu", "おとす", "落とす", "lose, drop", "1"
 "ushinau", "失う", "lose, part with", "1"
 "nakusu", "なくす", "無くす", "lose, remove", "1"
 "kawaigaru", "かわいがる", "可愛がる", "love, be affectionate, tender", "1"
 "sageru", "さげる", "下げる", "lower, hang", "2"
 "machigaeru", "まちがえる", "間違える", "make ", "a mistake", "2"
 "sawagu", "さわぐ", "騒ぐ", "make ", "a noise, be rowdy", "1"
 "yogosu", "よごす", "污す", "make ", "dirty, stain", "1"
 "karakau", "からかうmake fun of, play jokes on", "1"
 "koshiraeru", "こしらえる", "拵える", "make ", "manufacture", "2"
 "kasegu", "かせぐ", "稼ぐ", "make ", "money, earn a living", "1"
 "tsukuru", "つくる", "作る", "make, build, create", "1"
 "au", "あう", "合う", "match, fit", "1"
 "jukusu", "じゅくす", "熟す", "mature, ripen", "1"
 "hakaru", "n/a", "n/a", "measure, plan, plot", "1"
 "au", "あう", "会う", "meet", "1"
 "tokasu", "とかす", "溶かす", "melt ", "something", "1"
 "tokeru", "とける", "溶ける", "melt, dissolve, come untied", "2"
 "dojiru", "どじる", "mess ", "up", "1"
 "mazeru", "まぜる", "混ぜる", "mix", "2"
 "ugoku", "うごく", "動く", "move", "1"
 "ugokasu", "n/a", "n/a", "move, operate", "1"
 "tochiru", "n/a", "n/a", "muff lines", "1"
 "iru", "いる", "要る", "need", "1"
 "shiraseru", "しらせる", "知らせる", "notify", "2"
 "okoru", "おこる", "起こる", "occur, happen", "1"
 "akeru", "あける", "開ける", "open", "2"
 "aku", "あく", "開く", "open, become vacant", "1"
 "minagiru", "n/a", "n/a", "overflow", "1"
 "minogasu", "みのがす", "見逃す", "overlook, let pass", "1"
 "taosu", "たおす", "倒す", "overthrow, knock down", "1"
 "nuru", "ぬる", "塗る", "paint", "1"
 "awateru", "あわてる", "慌てる", "panic, be flustered", "2"
 "mojiru", "n/a", "n/a", "parody, twist", "1"
 "wakareru", "わかれる", "別れる", "part, separate from, be divided, divorced", "2"
 "yogiru", "n/a", "n/a", "pass by, drop in", "1"
 "sugiru", "すぎる", "過ぎる", "pass, exceed", "2"
 "harau", "はらう", "払う", "pay", "1"
 "horobiru", "ほろびる", "滅びる", "perish", "1"
 "kudoku", "くどく", "口説く", "persuade, make advances (to a woman)", "1"
 "sebiru", "n/a", "n/a", "pester for", "1"
 "utsusu", "n/a", "n/a", "photograph, copy, reflect", "1"
 "hirou", "ひろう", "拾う", "pick ", "up, find", "1"
 "hojiru", "n/a", "n/a", "pick, dig out", "1"
 "seseru", "n/a", "n/a", "pick, play with", "1"
 "tsumoru", "n/a", "n/a", "pile up, accumulate", "1"
 "kasaneru", "かさねる", "重ねる", "pile ", "up, repeat", "2"
 "tsumeru", "n/a", "n/a", "pinch", "1"
 "tsuneru", "n/a", "n/a", "pinch", "1"
 "kuwadateru", "くわだてる", "企てる", "plan, scheme", "2"
 "ueru", "n/a", "n/a", "plant", "2"
 "asobu", "あそぶ", "遊ぶ", "play", "1"
 "hiku", "ひく", "弾く", "play ", "(string instrument)", "1"
 "chigiru", "n/a", "n/a", "pledge", "1"
 "takuramu", "たくらむ", "企む", "plot, scheme", "1"
 "mushiru", "n/a", "n/a", "pluck, pick, tear", "1"
 "sasu", "さす", "刺す", "point ", "out, sting, stab", "1"
 "tsuku", "つく", "突く", "poke", "1"
 "migaku", "みがく", "磨く", "polish", "1"
 "omoiiru", "n/a", "n/a", "ponder, contemplate", "1"
 "nobasu", "のばすpostpone, extend", "1"
 "nagasu", "ながす", "流がす", "pour, let flow", "1"
 "homeru", "ほめる", "褒める", "praise", "2"
 "inoru", "いのる", "祈る", "pray, wish for", "1"
 "umu", "n/a", "n/a", "produce, give birth, lay eggs", "1"
 "mokeru", "もうける", "儲ける", "profit, make money", "2"
 "mamoru", "まもる", "守る", "protect", "1"
 "kabau", "かばう", "庇う", "protect, look after", "1"
 "hiku", "ひく", "引く", "pull", "1"
 "naguru", "なぐる", "殴る", "punch, hit", "1"
 "osu", "おす", "押す", "push, press", "1"
 "shimau", "しまうput away", "1"
 "ireru", "いれる", "入れる", "put ", "in, let in", "2"
 "noseru", "のせる", "乗　せる", "put ", "on top off, put on board", "2"
 "haku", "はく", "履く", "put ", "on, wear (on feet or legs - trousers/shoes etc)", "1"
 "oku", "おく", "置く", "put, place", "1"
 "kakageru", "かかげる", "掲げる", "raise ", "(a flag), hold up", "2"
 "todoku", "とどく", "届く", "reach", "1"
 "oyobu", "およぶ", "及ぶ", "reach, extend to", "1"
 "yomu", "よむ", "読む", "read", "1"
 "najiru", "n/a", "n/a", "rebuke", "1"
 "uketoru", "n/a", "n/a", "receive, accept", "1"
 "morau", "もらう", "貰う", "receive, get", "1"
 "herasu", "へらす", "減らす", "reduce, decrease", "1"
 "kotowaru", "ことわる", "断わる", "refuse, decline", "1"
 "oshimu", "おしむ", "惜しむ", "regret, be reluctant", "1"
 "oboeru", "おぼえる", "覚える", "remember, learn", "2"
 "hazusu", "はずす", "外す", "remove, unfasten", "1"
 "naosu", "なおす", "直す", "repair, cure", "1"
 "kurikaesu", "くりかえす", "繰り返す", "repeat", "1"
 "tanomu", "たのむ", "頼む", "request, order, ask favour", "1"
 "motomeru", "もとめる", "求める", "request, seek, buy, ask", "2"
 "sukuu", "すくう", "救う", "rescue, save", "1"
 "niru", "にる", "似る", "resemble, be similar to", "2"
 "yasumu", "やすむ", "休む", "rest, sleep", "1"
 "osaeru", "おさえる", "抑える", "restrain, control", "2"
 "modoru", "もどる", "戻る", "return, go back", "1"
 "kaeru", "かえる", "帰る", "return, go home", "1"
 "modosu", "もどす", "戻す", "return, put back, vomit", "1"
 "azakeru", "n/a", "n/a", "ridicule", "1"
 "minoru", "みのる", "実る", "ripen, bear fruit", "1"
 "hashiru", "はしる", "走る", "run", "1"
 "nigeru", "にげる", "逃げる", "run ", "away, escape", "2"
 "kakeru", "かけるrun, canter, gallop", "1"
 "mitasu", "みたす", "満たす", "satisfy", "1"
 "takuwaeru", "たくわえる", "蓄える", "save ", "money, put aside, store", "2"
 "tameru", "ためるsave, store, accumulate", "2"
 "iu", "いう", "言う", "say", "1"
 "shikaru", "しかる", "叱る", "scold, tell off", "1"
 "sagasu", "さがす", "探す", "search ", "for", "1"
 "uru", "うる", "売る", "sell", "1"
 "okuru", "おくる", "送る", "send, see off", "1"
 "kizuku", "きづく", "気付く", "sense, realize, notice", "1"
 "hanareru", "はなれる", "離れる", "separate ", "from, leave", "2"
 "hanasu", "はなす", "離す", "separate, release", "1"
 "teru", "n/a", "n/a", "shine", "1"
 "hikaru", "ひかる", "光る", "shine, glitter", "1"
 "kagayaku", "かがやく", "輝く", "shine, sparkle", "1"
 "miseru", "みせる", "見せる", "show", "2"
 "arawasu", "あらわす", "現す", "show, reveal", "1"
 "shimeru", "しめる", "閉める", "shut", "2"
 "utau", "うたう", "歌う", "sing", "1"
 "suwaru", "すわる", "座る", "sit", "1"
 "koshikakeru", "こしかける", "腰掛ける", "sit ", "in (western style)", "2"
 "soshiru", "n/a", "n/a", "slander", "1"
 "neru", "ねる", "寝る", "sleep, go to bed", "2"
 "suberu", "すべる", "滑る", "slip", "1"
 "nuru", "ぬる", "塗る", "smear ", "on", "1"
 "toku", "n/a", "n/a", "solve, untie", "1"
 "hanasu", "はなす", "話す", "speak", "1"
 "sugosu", "すごす", "過ごす", "spend ", "(time)", "1"
 "kobosu", "こぼすspill", "1"
 "koboreru", "こぼれるspill, overflow", "2"
 "iifurasu", "いいふらす", "言いふらす", "spread ", "a rumour/story", "1"
 "shiku", "しく", "敷く", "spread ", "out, lay", "1"
 "hiromaru", "ひろまる", "広まる", "spread, become popular", "1"
 "hiromeru", "ひろめる", "広める", "spread, make popular", "2"
 "ganbaru", "がんばる", "頑張る", "stand ", "firm, try your best", "1"
 "miharu", "みはる", "見張る", "stand ", "guard, keep lookout", "1"
 "kamaeru", "かまえる", "構える", "stand ", "prepared", "2"
 "tatsu", "立つ", "stand ", "up", "1"
 "tomaru", "とまる", "泊まる", "stay ", "overnight", "1"
 "nusumu", "ぬすむ", "盗む", "steal", "1"
 "fumu", "ふむ", "踏む", "step ", "on", "1"
 "haru", "はる", "張る", "stick, put something on", "1"
 "tomaru", "とまる", "止まる", "stop", "1"
 "damaru", "だまる", "黙る", "stop ", "talking", "1"
 "tomeru", "とめる", "止める", "stop, fasten", "2"
 "yameru", "やめる", "止める", "stop, give up, resign", "2"
 "tsuyomeru", "つよめる", "強める", "strengthen", "2"
 "katameru", "かためる", "固める", "strengthen, harden", "2"
 "hagemu", "はげむ", "励む", "strive, make every effort", "1"
 "kurushimu", "くるしむ", "苦しむ", "suffer", "1"
 "iidasu", "いいだす", "言い出す", "suggest, start talking", "1"
 "kanau", "かなう", "適う", "suit, conform to", "1"
 "sasaeru", "ささえる", "支える", "support", "2"
 "kakomu", "かこむ", "囲む", "surround, enclose", "1"
 "oyogu", "およぐ", "泳ぐ", "swim", "1"
 "hikiukeru", "ひきうける", "引き受ける", "take ", "charge of", "2"
 "nugu", "ぬぐ", "脱ぐ", "take ", "off, remove (shoes, clothes)", "1"
 "kakawaru", "かかわる", "関わる", "take ", "part in, affect", "1"
 "kakaru", "かかる", "掛かる", "take, begin, be hanging", "1"
 "toru", "とる", "取る", "take, steal", "1"
 "iikaesu", "いいかえる", "言い換える", "talk ", "back, retort", "1"
 "oshieru", "おしえる", "教える", "teach, show", "2"
 "yaburu", "n/a", "n/a", "tear, break, defeat", "1"
 "hiyakasu", "ひやかす", "冷やかす", "tease, make fun of", "1"
 "imashimeru", "いましめる", "戒める", "tell ", "off, caution", "2"
 "neru", "ねる", "練る", "temper, refine, kneed", "1"
